,company,href
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/every-amendment-to-sebi-act-came-after-grave-episode-sinha/articleshow/54737393.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/grasim-ab-nuvo-advance-on-fixing-of-swap-ratio-for-merger/articleshow/54729614.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/five-stocks-that-exhibit-strong-upside-on-increased-volumes/articleshow/54727641.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sme-ipos-catch-investors-eye-subscription-multiplies/articleshow/54763630.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/bse-to-roll-out-paperless-sip-for-mf-investors-this-month/articleshow/54763145.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/bse-to-roll-out-paperless-sip-for-mf-investors-this-month/articleshow/54763145.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/when-political-agitation-turns-into-an-opportunity-for-insurers/articleshow/54773422.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/when-political-agitation-turns-into-an-opportunity-for-insurers/articleshow/54773422.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/swiss-bank-behind-us-discovery-picks-china-over-europe/articleshow/54773379.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/insurance-arms-poor-debut-holds-icici-bank-down/articleshow/54773277.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/who-is-gold-voting-for-this-election-can-hillary-move-yellow-metal/articleshow/54773109.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/us-financial-markets-continue-to-price-in-clinton-win-after-debate/articleshow/54777570.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/low-rates-not-a-looming-financial-threat-are-here-to-stay/articleshow/54776350.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-monday-10-october-2016/articleshow/54776343.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-monday-10-october-2016/articleshow/54776343.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/derivatives-exposure-fears-overblown-deutsche-bank/articleshow/54775692.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-small-bullish-candle-8750-key-for-further-upmove/articleshow/54780418.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sensex-ends-21-points-higher-nifty-holds-above-8700/articleshow/54779949.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sp-assigns-bb-ratings-to-sintex-withdraws-it-later/articleshow/54778705.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/seven-important-factors-that-changed-your-market-while-you-were-sleeping/articleshow/54823073.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/wall-street-ends-little-changed-in-wake-of-fed-minutes/articleshow/54820598.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/view-india-is-open-for-business-assuming-youre-indian/articleshow/54806665.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/view-india-is-open-for-business-assuming-youre-indian/articleshow/54806665.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/fortune-financial-2-others-get-rbi-nod-for-arc-business/articleshow/54790082.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-edge-lower-on-yuan-depreciation-worries/articleshow/54809221.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-buoyed-by-debt-reduction-plan-hk-takes-breather-after-rally/articleshow/54791915.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/who-is-afraid-of-algo-trading-about-time-market-regulators-woke-up-to-this/articleshow/54791685.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/europes-duty-on-chinese-products-lifts-steel-firms/articleshow/54790290.cms
0,YB,http://economictimes.indiatimes.com/markets/stocks/news/learn-with-etmarkets-why-real-interest-rates-are-crucial/articleshow/54790172.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/learn-with-etmarkets-why-real-interest-rates-are-crucial/articleshow/54790172.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/orient-cement-will-pay-more-in-interest-post-jaypee-deal/articleshow/54789966.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/repco-home-finance-falls-over-5-on-news-of-cbi-search/articleshow/54789882.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/repco-home-finance-falls-over-5-on-news-of-cbi-search/articleshow/54789882.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/indian-market-closed-on-tuesday-wednesday-asian-markets-mixed/articleshow/54789474.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/fpis-remain-bullish-on-equity-mkts-pour-in-rs-1445-cr-in-oct/articleshow/54762688.cms
0,ONGC,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,HDFCB,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,SBI,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,INFO,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,HDFC,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/top-six-firms-add-rs-30968-cr-in-market-valuation/articleshow/54762494.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/oil-gets-green-nod-for-rs-220cr-drilling-project-in-jaisalmer/articleshow/54762086.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/oil-gets-green-nod-for-rs-220cr-drilling-project-in-jaisalmer/articleshow/54762086.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/seven-things-to-know-about-the-pounds-depreciation/articleshow/54761151.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/trump-looms-over-fed-rate-hike-market-uncertainty-is-the-biggest-positive-for-gold/articleshow/54750276.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/what-i-read-this-week-the-strong-men-of-the-world-and-indias-growth-sans-health/articleshow/54750098.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/mid-and-small-cap-funds-holding-repco-home-finance-could-be-hit/articleshow/54775413.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/five-cues-from-fo-mart-market-base-shifts-lower-towards-strike-price-8500/articleshow/54824971.cms
0,GAIL,http://economictimes.indiatimes.com/markets/stocks/news/potential-losses-on-us-gas-deals-to-cap-gails-upside/articleshow/54824856.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54823421.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54823421.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/wall-street-falls-as-alcoas-results-disappoint/articleshow/54799723.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/a-7-trn-moment-of-truth-in-markets-is-just-3-days-away/articleshow/54796916.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/nifty-50-companies-may-post-6-profit-growth-in-q2-of-2016-17/articleshow/54796791.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/nifty50-cos-may-post-6-profit-growth-in-q2/articleshow/54795712.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/nifty50-cos-may-post-6-profit-growth-in-q2/articleshow/54795712.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/abg-shipyard-slips-on-divestment-plan/articleshow/54729929.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-hammer-pattern-on-charts-monday-crucial/articleshow/54736646.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sensex-ends-45-points-lower-nifty50-slips-below-8700/articleshow/54735980.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/buy-or-sell-ideas-from-experts-for-thursday-13-october-2016/articleshow/54823790.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/is-panel-staring-at-a-conflict-of-interest-in-lic-chief-selection/articleshow/54823581.cms
0,SBI,http://economictimes.indiatimes.com/markets/stocks/news/loss-making-psu-banks-including-sbi-may-find-the-going-more-tough/articleshow/54823505.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/uks-ftse-100-and-ftse-250-equity-indexes-rise-near-record-highs/articleshow/54793762.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/australia-shares-slide-on-commodities-nz-hits-12-week-low/articleshow/54806388.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/acc-force-motors-hul-can-be-among-top-5-gladiator-stocks-for-your-portfolio/articleshow/54806191.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/brexit-makes-eurozone-collapse-five-times-more-likely-jp-morgan-ceo-jamie-dimon/articleshow/54805436.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/brexit-makes-eurozone-collapse-five-times-more-likely-jp-morgan-ceo-jamie-dimon/articleshow/54805436.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-flat-as-reform-hopes-offset-by-weak-exports-yuan-depreciation-fears/articleshow/54828507.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-thursday-13-october-2016/articleshow/54828186.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-thursday-13-october-2016/articleshow/54828186.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/nikkei-slips-as-yen-rebounds-china-trade-data-disappoints/articleshow/54826868.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/hong-kong-stocks-hit-6-week-low-on-weak-china-export-data-china-flat/articleshow/54826222.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/investors-lost-rs-10000-crore-in-tcs-ahead-of-quarterly-earnings/articleshow/54825955.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/alcoas-woes-temporary-pain-likely-for-hindalco-and-vedanta/articleshow/54825858.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/tcs-now-stares-at-another-year-of-single-digit-growth/articleshow/54843046.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/ten-stocks-in-focus-on-friday-14-october-2016/articleshow/54843009.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/need2know-six-macro-triggers-that-market-would-watch-today/articleshow/54842892.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/need2know-six-macro-triggers-that-market-would-watch-today/articleshow/54842892.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/six-important-triggers-that-changed-your-market-while-you-were-sleeping/articleshow/54842463.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/top-six-takeaways-from-tcs-q2-results-for-investors/articleshow/54832796.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/top-six-takeaways-from-tcs-q2-results-for-investors/articleshow/54832796.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-fed-china-batter-stocks-banks-tcs-made-investors-poorer/articleshow/54833221.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-fed-china-batter-stocks-banks-tcs-made-investors-poorer/articleshow/54833221.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/one-of-every-two-listed-mnc-stocks-proved-multibaggers-in-5-years-did-you-miss-the-bus/articleshow/54825178.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-gain-on-upbeat-q2-profit/articleshow/54845885.cms
0,INFO,http://economictimes.indiatimes.com/markets/stocks/news/infosys-rallies-over-2-post-q2-results/articleshow/54844532.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/infosys-rallies-over-2-post-q2-results/articleshow/54844532.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/hsbc-maintains-hold-rating-on-tcs-post-earnings/articleshow/54844417.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/hsbc-maintains-hold-rating-on-tcs-post-earnings/articleshow/54844417.cms
0,INFO,http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54842866.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54842866.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54842866.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/view-why-us-federal-reserve-is-divided-against-itself/articleshow/54844140.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/tech-view-breakdown-nifty50-forms-large-bear-candle-avoid-fresh-long-positions/articleshow/54833098.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sebis-proposals-to-bring-in-transparency-but-costs-could-go-up-say-advisors/articleshow/54831580.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/it-stocks-can-ironically-outperform-market-time-to-consider-midcaps/articleshow/54848322.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/european-shares-rise-lifted-by-miners-and-telecom-stocks/articleshow/54847927.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-rejigs-top-deck-anup-bagchi-to-take-over-as-retail-chief/articleshow/54863043.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-rejigs-top-deck-anup-bagchi-to-take-over-as-retail-chief/articleshow/54863043.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-rejigs-top-deck-anup-bagchi-to-take-over-as-retail-chief/articleshow/54863043.cms
0,INFO,http://economictimes.indiatimes.com/markets/stocks/news/infosys-sets-a-quicker-pace-than-tcs-investors-may-find-it-attractive/articleshow/54859591.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/infosys-sets-a-quicker-pace-than-tcs-investors-may-find-it-attractive/articleshow/54859591.cms
0,INFO,http://economictimes.indiatimes.com/markets/stocks/news/top-11-takeaways-from-infosys-q2-result-for-investors/articleshow/54845228.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-friday-14-october-2016/articleshow/54847639.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-friday-14-october-2016/articleshow/54847639.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/nses-virtual-monopoly-winner-takes-it-all-in-the-biggest-index-options-market/articleshow/54847626.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/hong-kong-stocks-rebound-on-upbeat-china-inflation-data-but-china-retreats/articleshow/54847219.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/fag-bearings-has-much-to-gain-from-new-auto-emission-rules/articleshow/54889200.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/fifteen-stocks-in-focus-on-monday-17-october-2016/articleshow/54889158.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/technical-outlook-nifty-may-revisit-8500-level-traders-should-stay-light-for-now/articleshow/54889146.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/sebi-imposes-rs-2-cr-fine-on-saradha-realty-three-others/articleshow/54852721.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sebi-imposes-rs-2-cr-fine-on-saradha-realty-three-others/articleshow/54852721.cms
0,BAJAJ,http://economictimes.indiatimes.com/markets/stocks/news/bajaj-corp-q2-net-profit-up-23-9-pc-to-rs-58-cr/articleshow/54852409.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sp-dow-jones-readies-indices-for-bse-international-exchange-at-gift/articleshow/54878399.cms
0,HDFC,http://economictimes.indiatimes.com/markets/stocks/news/top-seven-companies-lose-rs-46108-crore-in-market-valuation/articleshow/54877808.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/top-seven-companies-lose-rs-46108-crore-in-market-valuation/articleshow/54877808.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/the-week-that-was-after-fed-fears-china-shocks-over-to-earnings-jitters-this-week/articleshow/54876600.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/8-trading-strategies-to-make-money-in-market-over-the-next-5-21-sessions/articleshow/54891609.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-icici-bank-flavour-of-the-day-auto-stocks-skid-on-fuel-price-hike/articleshow/54899837.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-large-bear-candle-avoid-long-positions-for-now/articleshow/54899202.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sensex-ends-144-pts-lower-nifty-cracks-below-8550/articleshow/54897545.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/hong-kong-shares-drift-near-1-1/2-month-lows-ahead-of-china-economic-data/articleshow/54895709.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/idfc-classic-equity-fund-trading-play-lifts-show/articleshow/54910735.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54908901.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/whats-d-street-talking-about-before-opening-bell/articleshow/54908901.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/buy-or-sell-ideas-from-experts-for-tuesday-18-october-2016/articleshow/54909675.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/icici-bank-shares-surge-5-on-essar-oil-mega-deal/articleshow/54891304.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54889164.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/asian-shares-fall-dollar-at-7-month-high-after-yellen-comments/articleshow/54890570.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/videocon-gets-time-till-march-to-infuse-equity/articleshow/54890466.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/videocon-gets-time-till-march-to-infuse-equity/articleshow/54890466.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/suven-life-up-5-on-patents-for-neuro-degenerative-drug/articleshow/54914141.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/zensar-tech-shares-tank-6-on-disappointing-q2/articleshow/54914037.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/european-stocks-open-on-positive-note/articleshow/54913788.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/australia-shares-end-higher-led-by-financials-miners-nz-down/articleshow/54913339.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/for-consistent-returns-look-at-auto-ancillary-stocks-8-grew-100-in-1-year/articleshow/54913311.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-fall-most-in-3-weeks-as-shanghai-b-shares-slump/articleshow/54894233.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/citi-india-sees-sensex-at-30000-mark-by-march-2017/articleshow/54894212.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/commodity-stocks-lift-shares-brexit-inflation-in-focus/articleshow/54920740.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/mapping-the-market-banks-fuel-big-rally-logistics-up-ahead-of-gst-meet/articleshow/54918813.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-long-white-day-on-charts-traders-can-create-fresh-longs/articleshow/54918561.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/post-settlement-system-for-tea-auction-suspended/articleshow/54909323.cms
0,AX,http://economictimes.indiatimes.com/markets/stocks/news/axis-bank-cuts-its-benchmark-mclr-by-five-bps/articleshow/54909229.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/axis-bank-cuts-its-benchmark-mclr-by-five-bps/articleshow/54909229.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/axis-bank-cuts-its-benchmark-mclr-by-five-bps/articleshow/54909229.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/ten-stocks-in-focus-on-tuesday-18-october-2016/articleshow/54909106.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-rebound-as-b-shares-stabilise-hong-kong-also-up/articleshow/54912143.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-tuesday-18-october-2016/articleshow/54911631.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-tuesday-18-october-2016/articleshow/54911631.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/market-cues-buzzing-at-breakfast-tables-this-morning/articleshow/54929192.cms
0,HDFC,http://economictimes.indiatimes.com/markets/stocks/news/housing-finance-companies-rally-on-strong-dhfl-earnings/articleshow/54930369.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/housing-finance-companies-rally-on-strong-dhfl-earnings/articleshow/54930369.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/hsbc-maintains-reduce-on-ultratech-sees-39-per-cent-downside/articleshow/54929789.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/buy-or-sell-ideas-from-experts-for-todays-trading-session/articleshow/54929679.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/buy-or-sell-ideas-from-experts-for-todays-trading-session/articleshow/54929679.cms
0,OTHERS,http://economictimes.indiatimes.comhttp://economictimes.indiatimes.com/track-sensex-nifty-live-look-who-is-moving-my-market-today/liveblog/54929587.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/bhel-icici-aurobindo-among-top-five-stocks-global-brokerages-are-bullish-on/articleshow/54934265.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/china-stocks-flat-as-data-shows-economy-stabilizes-hong-kong-shares-slip/articleshow/54933453.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/pe-fund-actis-exists-endurance-technologies-via-ipo/articleshow/54933248.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/sensex-soars-521-pts-nifty-reclaims-8650-bank-stocks-rally-adani-ports-climbs-6-ril-2/articleshow/54916921.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sensex-soars-521-pts-nifty-reclaims-8650-bank-stocks-rally-adani-ports-climbs-6-ril-2/articleshow/54916921.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/sensex-soars-521-pts-nifty-reclaims-8650-bank-stocks-rally-adani-ports-climbs-6-ril-2/articleshow/54916921.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/rbi-to-keep-a-close-watch-on-rupee-as-fed-readies-to-tighten/articleshow/54929471.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/rbi-to-keep-a-close-watch-on-rupee-as-fed-readies-to-tighten/articleshow/54929471.cms
0,OTHERS,http://economictimes.indiatimes.comhttp://economictimes.indiatimes.com/track-sensex-nifty-live-look-who-is-moving-my-market-today/liveblog/54929421.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/twelve-stocks-in-focus-on-wednesday-19-october-2016/articleshow/54929258.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/how-sensex-reclaimed-the-28000-mark-on-tuesday/articleshow/54929217.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/how-sensex-reclaimed-the-28000-mark-on-tuesday/articleshow/54929217.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/should-you-stay-invested-in-extended-icici-prudential-schemes/articleshow/54948488.cms
0,AX,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-wednesday-19-october-2016/articleshow/54932826.cms
0,IDEA,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-wednesday-19-october-2016/articleshow/54932826.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/top-ten-intraday-trading-ideas-for-afternoon-trade-for-wednesday-19-october-2016/articleshow/54932826.cms
0,YB,http://economictimes.indiatimes.com/markets/stocks/news/ioc-hits-fresh-52-week-high-as-clsa-raises-target-price-by-20/articleshow/54932612.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/small-is-beautiful-some-of-the-sme-stocks-you-ignored-have-rallied-up-to-700-in-2016/articleshow/54913480.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/cbdt-issues-final-rules-for-taxing-share-buyback-by-cos/articleshow/54940648.cms
0,INFO,http://economictimes.indiatimes.com/markets/stocks/news/global-brokerages-give-buy-ratings-on-these-five-stocks-post-q2-results/articleshow/54951157.cms
0,TCS,http://economictimes.indiatimes.com/markets/stocks/news/global-brokerages-give-buy-ratings-on-these-five-stocks-post-q2-results/articleshow/54951157.cms
0,ICICI,http://economictimes.indiatimes.com/markets/stocks/news/banking-data-breach-icici-bank-sbi-yes-bank-hdfc-shares-shrug-off-worries-to-rally/articleshow/54950496.cms
0,SBI,http://economictimes.indiatimes.com/markets/stocks/news/banking-data-breach-icici-bank-sbi-yes-bank-hdfc-shares-shrug-off-worries-to-rally/articleshow/54950496.cms
0,YB,http://economictimes.indiatimes.com/markets/stocks/news/banking-data-breach-icici-bank-sbi-yes-bank-hdfc-shares-shrug-off-worries-to-rally/articleshow/54950496.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/banking-data-breach-icici-bank-sbi-yes-bank-hdfc-shares-shrug-off-worries-to-rally/articleshow/54950496.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/will-it-be-another-1billion-profit-quarter-for-ril-five-things-to-watch-out-for-in-q2/articleshow/54950416.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/five-cues-from-fo-mart-fresh-put-writing-at-8600-to-support-nifty50/articleshow/54950144.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/bank-stocks-lift-sensex-145-pts-nifty50-tops-8690/articleshow/54957495.cms
0,REL,http://economictimes.indiatimes.com/markets/stocks/news/bank-stocks-lift-sensex-145-pts-nifty50-tops-8690/articleshow/54957495.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/bank-stocks-lift-sensex-145-pts-nifty50-tops-8690/articleshow/54957495.cms
0,OTHERS,http://economictimes.indiatimes.com/markets/stocks/news/hong-kong-stocks-inch-up-helped-by-energy-firms/articleshow/54956280.cms
