id,date,intro,title
H9Uevgb4Dcmqk9wm11Q5GO,"Fri, Feb 03 2017. 08 24 PM","In 2015-16, a total of 5,097 companies incurred a corporate social responsibility expenditure of Rs9,822.30 crore with private sector accounting for the major chunk","Companies spent over Rs18,600 crore towards CSR in 2 years"
JgBsZLhaevevLHnmTxqNzH,"Fri, Feb 03 2017. 07 47 PM","Amazon is likely to invest about Rs3,400 crore for the purpose; its application is being considered by the commerce and industry ministry","Amazon seeks nod to sell online food products produced, manufactured in India"
BY9RCUQOkNAPnxvKkLgg1I,"Fri, Feb 03 2017. 12 36 PM",Wilful defaulter Vijay Mallya claims that he is being made a pawn in a political game between the ruling BJP-led NDA and the Congress-led UPA ,"Vijay Mallya slams CBI, ED on Twitter for hounding him on trumped-up charges"
j6gNfozaMvBRvHgtT3jIzK,"Thu, Feb 02 2017. 09 58 PM","Glenmark Pharmaceuticals Ltds net sales increased 41% to Rs2,462.95 crore in the December quarter from Rs1,746.39 crore",Glenmarks profit more than doubles to Rs477.03 crore
dNBqi7Fw5qezvx7kMgIv2J,"Thu, Feb 02 2017. 02 21 PM","Vijaya Banks third quarter total income rises to Rs3,714.37 crore from Rs3,237.02 crore ",Vijaya Bank Q3 profit rises fourfold to Rs230 crore
pIxY0k2rr7DXcrZ1ZrJD5J,"Wed, Feb 01 2017. 11 23 AM","Marutis sales of compact car models rose by a fourth to 55,817 units in January",Marutis January sales jump 26% despite Modis demonetisation drive 
hE1QvM8Y2JhdYjLnRuPNVN,"Tue, Jan 31 2017. 07 42 PM",IndiGo says the third quarter profit dropped 25% at Rs487 crore as against Rs657.29 crore in the year earlier because of rise in fuel costs and lower ticket prices,IndiGo Q3 profit down 25% at Rs487 crore
l6ZZfNNpCkxqz5BaNxRMvK,"Sat, Feb 04 2017. 11 43 AM","India Post Payments Bank will offer an interest rate of 4.5% on deposits up to Rs25,000; 5% on deposits of Rs25,000-50,000 and 5.5% on Rs50,000-1,00,000",PNB to help India Post Payments Bank set up pilot branches
bRDDR7SPed23hGgtvwtKWM,"Fri, Feb 03 2017. 11 52 PM",A revolution is brewing in the financial ecosystem that will extend the benefits of formal financial services to the masses,India in 10 years: The beginning of a digital era of inclusive finance
RvtmwWTchcn27Lxe4mMKJP,"Fri, Feb 03 2017. 09 11 PM",The agency filed the chargesheet against the Axis Bank staff  before a special Prevention of Money Laundering Act court ,Note ban: ED files 1st money laundering chargesheet against Axis Bank staff
fO9MqOYEYEFHddP6D70jgO,"Fri, Feb 03 2017. 08 45 PM","HDFC Bank has capped third-party transactions at Rs25,000 a day, reduced the number of free cash transactions at branches to four from five earlier",HDFC Bank increases cash transaction fees on savings accounts
JFO6zT8NLYDaVVjwY1K9XI,"Fri, Feb 03 2017. 04 06 PM","Nikkei India Composite PMI Output Index rose to 49.4 in January from Decembers 38-month low of 47.6, pointing to a weaker contraction in private sector activity",Services sector contracts for third month: PMI Survey
RmcFHJqJtjdKVndrLF4LjL,"Fri, Feb 03 2017. 02 46 PM",Shaktikanta Das says RBI will soon take a call on lifting the weekly cash withdrawal limit from savings bank accounts,Remonetisation exercise nearly complete: Shaktikanta Das
NVBQTnefQ6DoKeJ0rO0iyI,"Tue, Jan 31 2017. 08 37 PM",Economic Survey 2017 points to failure rate of interoperable online transactions between different banks was 56%almost double that of the failure rate of intra-bank transactions,Big banks may be declining digital transactions involving smaller banks: Economic Survey
hnxkgysQtCI6JR71e9KVOL,"Fri, Feb 03 2017. 02 48 PM",Reserve Bank of India will hold its next monetary policy meet on 8 February,RBI may go for 25 bps repo rate cut next week: Deutsche Bank
D4R4WcogjLzGb9O7DjbQHO,"Fri, Feb 03 2017. 04 33 PM",Cyrus Mistrys family firms had approached NCLAT as the National Company Law did not restrain Tata Sons Ltd from holding shareholders meeting on 6 February ,NCLAT rejects Cyrus Mistrys appeal against Tata Sons shareholder meet 
z8HEaT2dUNtFEL9q1SkZFL,"Fri, Feb 03 2017. 11 19 PM","Brands that are born in the communities they speak to have the best chance of successthey understand their communities best, speak their language and appreciate their aspirations",Brands need to be an integral part of real communities
fRg2dY2BKJA7Vt7ElSTg1L,"Fri, Feb 03 2017. 06 21 PM","NSEs appointment of Vikram Limaye, currently CEO and MD of IDFC, will have to be cleared by Sebi",NSE selects Vikram Limaye as new CEO and MD
Ty0RiJg9OkpygHkkmRfdoO,"Fri, Feb 03 2017. 06 23 PM",Microsoft CEO Satya Nadellas India visit takes on an added significance amid the global debate on US clampdown on visas ,Microsofts Satya Nadella to visit India later this month
NKHLwD0Yp2Ma0RztG62kbM,"Thu, Feb 02 2017. 02 00 PM","Cyrus Mistry moved against the decision of the National Company Law Tribunals Mumbai bench, which permitted Tata Sons to hold its shareholder meeting on 6 February ",Cyrus Mistry moves NCLAT against Tata Sons shareholder meet on 6 Feb
HY6XpZO4yP5VnZLQihynuM,"Wed, Feb 01 2017. 01 15 PM",Tim Cook said Apple will make significant investments in India going forward,Apple CEO Tim Cook lauds Narendra Modis demonetisation move
1oUZZnpTRf7tpWCeSfo73J,"Wed, Feb 01 2017. 12 37 AM",Ashok Mansukhani will replace Tony DSilva who has decided to move on after being associated with  Hinduja group for almost five years,Ashok Mansukhani to take over as MD & CEO of Hinduja media group
JpoEIClEkdPaEZ7Cz9CSlK,"Fri, Feb 03 2017. 08 10 AM",Foreign brokerages cheer that the govt adopted a balanced approach in the budget  ,Union Budget 2017: How foreign brokerages view Arun Jaitleys proposals
r8DNSqB9GJ4BWVJh3WFR4N,"Fri, Feb 03 2017. 01 57 AM","The plan to issue electoral bonds for political funding, as announced by Arun Jaitley in his budget speech, is seen as yet another attempt by govt to step on RBIs turf",Union Budget 2017s electoral bond proposal raises thorny questions for RBI
viPIlsTgp8qwWYZjzmWIdO,"Tue, Jan 31 2017. 08 29 PM",The founder of SpaceX and Tesla  Elon Musk wants to influence policy from the inside. Many fans arent OK with that,Elon Musks Donald Trump outreach is angering the resistance
NUG4OYNFBmmDMQ5mHsyGvL,"Tue, Jan 31 2017. 10 39 AM","The National Company Law Tribunal, or NCLT, will start hearing the petition from Tuesday  on the Tata Sons-Cyrus Mistry row",Tata Sons-Cyrus Mistry spat: What the affidavits say
dsimQK29QUOJ7fX3X9RGeK,"Tue, Jan 31 2017. 02 53 AM","Tata Steel MD T.V. Narendran on expansion plans for Jamshedpur and Kalinganagar steel plants, and how steel can be sold like an FMCG product",Tata Steel will seek board nod to raise Kalinganagar plant capacity to 8 mt
7JTppZ4UidyumlehreczJI,"Fri, Feb 03 2017. 10 31 PM",ACCs consolidated net profit fell to Rs56.34 crore in the quarter ended 31 December from Rs102.39 crore a year earlier,Cement maker ACCs Q4 net profit falls 45%
Hu38RgvuD0AbPC4FPN557H,"Fri, Feb 03 2017. 09 48 PM","Jet Airwayss revenue dropped to Rs3,344.62 crore from Rs3,608 crore a year ago",Jet Airways Q3 net profit slumps 69% to Rs142.38 crore
FS1d1Widi3LvvrBDfN2KyL,"Fri, Feb 03 2017. 07 05 PM","Tata Group-run Indian Hotels had posted a consolidated net profit of Rs13.31 crore in the same period last fiscal, IHCL said in a BSE filing",Indian Hotels Q3 net at Rs 93 crore
PsOV5DeMgMUpoYnmt0MYNP,"Fri, Feb 03 2017. 06 36 PM",PVRs  net profit fell to Rs23.5 crore in the December quarter from Rs29.88 crore in the year-ago period,PVR Q3 profit falls 21.3% on demonetisation woes
n1K9Q7sWlzTUDbAscFgKDJ,"Fri, Feb 03 2017. 03 26 PM","Tyre major MRF posts 30.68% fall in standalone profit at Rs288.08 crore for the third quarter, due to higher expenses",MRF Q3 profit down 31% at Rs288 crore
To7XASjJ6UvnYbagc0MHHM,"Fri, Feb 03 2017. 09 23 AM","Godrej Properties also promotes executive director Mohit Malhotra as new managing director and CEO, elevates current chief Pirojsha Godrej as executive chairman",Godrej Properties Q3 net profit up nearly fourfold at Rs77.25 crore
j6gNfozaMvBRvHgtT3jIzK,"Thu, Feb 02 2017. 09 58 PM","Glenmark Pharmaceuticals Ltds net sales increased 41% to Rs2,462.95 crore in the December quarter from Rs1,746.39 crore",Glenmarks profit more than doubles to Rs477.03 crore
FM4igHc8o3grCOYfbcBNsN,"Fri, Feb 03 2017. 11 16 PM","Robots will do all the dull, dirty and dangerous tasks and create a new wave in the economy with a million new things that were not possible earlier","India in 10 years: The bots are coming, and its good news"
dICH6HpmgPtDjzs7o6GDDO,"Fri, Feb 03 2017. 11 51 PM","The future of hacking from a techies lens looks very, very exciting","India in 10 years: Cyberspace, the new frontier"
lmpCzQpJJn6Euz2XHl3TnL,"Fri, Feb 03 2017. 11 51 PM",The next stage of innovation in computer science will be not just to make software run faster but also about how to get software to emulate more human-like traits and ultimately become truly trustworthy,The road ahead for AI: engendering trust
psv60lYz1cVu7RNt6nxxaO,"Fri, Feb 03 2017. 11 50 PM","To win in the next decade, the Indian IT industry may need, in some sense, to be an antithesis of the past. Past winning factors of cost, scale and predictability will need to pivot to value-based, agile and innovative",India in 10 years: The IT industry has an opportunity to shape global forces
HnLJMGAnPIJrYfubcpNyHL,"Fri, Feb 03 2017. 11 50 PM","While the idea of space-based business evolves, India is in the middle of a revolution as well. A new generation of entrepreneurs is backing itself to change the way we live and do business",India in 10 years: Starting the conversation on the business of space 
VEQiYvShbAn60CYbcPPWkN,"Fri, Feb 03 2017. 11 19 PM","With larger and more accessible markets, improving capital efficiency, more sectors of the economy becoming addressable and companies increasingly going global, each year of tech investing in India looks incrementally better",Democratization of technology is e-commerces gain
vl8B1EwUpNxFwfFFOqSLdO,"Fri, Feb 03 2017. 02 34 PM","Amazon is encouraged by its progress in India so far and the response it has received from consumers, says the worlds largest online retailer CFO Brian Olsavsky ","Amazon likely to ramp up investments in India, despite drag on profits"
eokVM94g0SpP1h72Lt1VFO,"Sat, Feb 04 2017. 12 41 AM",Titan MD Bhaskar Bhat on integrating brands such as CaratLane  and why he expects the jewellery business to get a boost from demonetisation,"Titan will maintain current growth rate over two years, says Bhaskar Bhat"
DBVRbvmx2k9tRiQ01r8jRM,"Sat, Feb 04 2017. 12 08 AM",Strides Shasun  says it will retain its consumer-facing formulations business in regulated and emerging markets and carve out its B2B operations,Strides Shasun plans to de-merge API business into separate listed entity
Lj4zxwowtMTZ4vPEBSVl8M,"Fri, Feb 03 2017. 11 37 PM","Delhi high court ordered the appointment of a liquidator in a plea by Astro Entertainment, which asked for a court-appointed liquidator to wind up the now defunct AskMe.com",Delhi high court appoints provisional liquidator for AskMe.com
jHktyYNJiCa2W9jLsH8W2N,"Fri, Feb 03 2017. 10 17 PM","United Breweries Holdings sought a one-month extension for filing its December quarter results, citing recent CBI raids on its Bengaluru office",UB Holdings seeks extension to file Q3 results
l6ZZfNNpCkxqz5BaNxRMvK,"Sat, Feb 04 2017. 11 43 AM","India Post Payments Bank will offer an interest rate of 4.5% on deposits up to Rs25,000; 5% on deposits of Rs25,000-50,000 and 5.5% on Rs50,000-1,00,000",PNB to help India Post Payments Bank set up pilot branches
bRDDR7SPed23hGgtvwtKWM,"Fri, Feb 03 2017. 11 52 PM",A revolution is brewing in the financial ecosystem that will extend the benefits of formal financial services to the masses,India in 10 years: The beginning of a digital era of inclusive finance
RvtmwWTchcn27Lxe4mMKJP,"Fri, Feb 03 2017. 09 11 PM",The agency filed the chargesheet against the Axis Bank staff  before a special Prevention of Money Laundering Act court ,Note ban: ED files 1st money laundering chargesheet against Axis Bank staff
fO9MqOYEYEFHddP6D70jgO,"Fri, Feb 03 2017. 08 45 PM","HDFC Bank has capped third-party transactions at Rs25,000 a day, reduced the number of free cash transactions at branches to four from five earlier",HDFC Bank increases cash transaction fees on savings accounts
JFO6zT8NLYDaVVjwY1K9XI,"Fri, Feb 03 2017. 04 06 PM","Nikkei India Composite PMI Output Index rose to 49.4 in January from Decembers 38-month low of 47.6, pointing to a weaker contraction in private sector activity",Services sector contracts for third month: PMI Survey
RmcFHJqJtjdKVndrLF4LjL,"Fri, Feb 03 2017. 02 46 PM",Shaktikanta Das says RBI will soon take a call on lifting the weekly cash withdrawal limit from savings bank accounts,Remonetisation exercise nearly complete: Shaktikanta Das
NVBQTnefQ6DoKeJ0rO0iyI,"Tue, Jan 31 2017. 08 37 PM",Economic Survey 2017 points to failure rate of interoperable online transactions between different banks was 56%almost double that of the failure rate of intra-bank transactions,Big banks may be declining digital transactions involving smaller banks: Economic Survey
rdXEVhHTfMTF32v0v4BE8K,"Sat, Feb 04 2017. 12 07 PM",Centre says the cleaning operation in Chennai oil spill will be finished in a couple of days as a total of 65 tonnes of sludge is removed and over 90% of work is completed,"Chennai oil spill: Over 90% of clean-up work over, says Centre"
BmIhXJ1A0UoE6r6J9TrgyK,"Fri, Feb 03 2017. 11 50 PM","Home-based solar systems or local energy units built with solar panels, batteries and computers will give rise to a new energy infrastructure that will become mainstream",Renewables: the future is here
JzVEaqQ80n0gMEu7c8C0TJ,"Fri, Feb 03 2017. 02 48 AM",Power minister Piyush Goyal says the provision for budgetary support will be invoked as a last resort as it was vital for hydropower projects to be self sustaining,Revival package for stalled hydropower projects soon: Piyush Goyal
7pfJ8awsAQPtaDSZjQ6SmK,"Fri, Feb 03 2017. 02 55 PM","Toshiba plans to withdraw from its lead role in projects to build nuclear plants in Britain and India, marking a retreat as it wrestles with an imminent multi-billion dollar writedown","Toshiba seeks exit from UK, India in nuclear retreat: report"
XPfj4gzdu400g2ZZok5RML,"Thu, Feb 02 2017. 04 07 PM",Brent crude prices were up 5 cents at $56.85 a barrel by 2.55pm after settling up $1.22 in the previous session,Oil prices steady after sharp rise in US stockpiles
